,cityID,total_n,total_p,total_a,招拍挂_n,招拍挂_p,招拍挂_a,协议出让_n,协议出让_p,协议出让_a,划拨_n,划拨_p,划拨_a,其他_n,其他_p,其他_a,租赁_n,租赁_p,租赁_a,existing_n,existing_p,existing_a,new_n,new_p,new_a,stock_n,stock_p,stock_a
371113,日照市,230.0,992511.2012,736.68005,151.0,930830.2000000001,530.662855,39.0,41673.8691,69.48878500000002,40.0,20007.132100000003,136.52841,0.0,0.0,0.0,0.0,0.0,0.0,70.0,323808.53630000004,228.58361900000003,139.0,510525.6453,423.64674199999996,21.0,158177.0196,84.44968899999999
371114,日照市,112.0,438869.90670000005,447.227342,77.0,426332.0,360.847111,17.0,520.2359999999999,1.6202710000000002,18.0,12017.670699999999,84.75995999999999,0.0,0.0,0.0,0.0,0.0,0.0,28.0,36883.236000000004,19.867951000000005,61.0,166989.45609999998,324.92108,23.0,234997.2146,102.438311
371115,日照市,112.0,365555.4746,314.722867,54.0,346351.0,197.43355799999998,23.0,10267.788699999997,19.582531000000003,35.0,8936.685899999999,97.70677800000001,0.0,0.0,0.0,0.0,0.0,0.0,33.0,22099.051099999997,35.279524,63.0,147702.1879,200.86701299999996,16.0,195754.2356,78.57633
371116,日照市,126.0,606263.3265,450.784094,76.0,584633.698,369.89990000000006,32.0,17673.7282,23.623374000000002,18.0,3955.9003,57.26082,0.0,0.0,0.0,0.0,0.0,0.0,47.0,197679.1223,48.819414,60.0,215658.19600000003,296.77907,19.0,192926.0082,105.18561000000001
371202,莱芜市,73.0,6348.2919999999995,76.05140000000002,20.0,4481.58,24.8356,34.0,1865.712,33.6621,19.0,1.0,17.5537,0.0,0.0,0.0,0.0,0.0,0.0,39.0,1573.2670999999996,33.484899999999996,34.0,4775.0249,42.5665,0.0,0.0,0.0
371203,莱芜市,267.0,10554.943800000001,333.0789,13.0,4994.470499999999,96.3828,200.0,5560.473300000001,187.5866,54.0,0.0,49.10949999999999,0.0,0.0,0.0,0.0,0.0,0.0,200.0,5504.7757,208.66719999999998,67.0,5050.168099999999,124.4117,0.0,0.0,0.0
371204,莱芜市,164.0,24545.093800000002,234.48210000000003,16.0,12421.15,43.6563,89.0,12122.7158,161.83240000000004,58.0,0.0,28.9341,0.0,0.0,0.0,1.0,1.228,0.0593,106.0,7782.9112000000005,75.2021,58.0,16762.1826,159.28,0.0,0.0,0.0
371205,莱芜市,101.0,20214.3591,146.4807,30.0,17302.309999999998,91.5711,52.0,2912.0491,27.926599999999993,19.0,0.0,26.983,0.0,0.0,0.0,0.0,0.0,0.0,68.0,2556.8531,43.4767,33.0,17657.506,103.00399999999999,0.0,0.0,0.0
371206,莱芜市,109.0,58199.4314,404.2261,5.0,3257.7,5.809200000000001,101.0,54941.7314,395.9084,3.0,0.0,2.5084999999999997,0.0,0.0,0.0,0.0,0.0,0.0,60.0,14830.895999999999,211.6376,35.0,33425.4542,143.3951,14.0,9943.081200000002,49.1934
371207,莱芜市,245.0,99897.19819999998,328.2999,21.0,70616.9596,124.03500000000001,179.0,29280.2386,137.5515,45.0,0.0,66.71340000000001,0.0,0.0,0.0,0.0,0.0,0.0,147.0,40463.4184,82.7059,73.0,54071.034,209.75209999999998,25.0,5362.7458,35.841899999999995
371208,莱芜市,246.0,106252.8744,545.11088,53.0,85786.94,403.7150800000001,164.0,20465.9344,90.926,29.0,0.0,50.4698,0.0,0.0,0.0,0.0,0.0,0.0,168.0,20960.4497,66.86508,71.0,84489.51509999999,465.0938000000001,7.0,802.9096,13.152
371209,莱芜市,193.0,95928.1937,318.1576,48.0,88368.361,221.4477,129.0,6318.1632,29.260599999999997,16.0,1241.6695,67.44930000000001,0.0,0.0,0.0,0.0,0.0,0.0,121.0,14106.4227,28.574499999999997,41.0,54253.5827,112.9906,31.0,27568.188299999998,176.59249999999997
371210,莱芜市,275.0,167809.0458,541.9719299999999,65.0,155371.9892,454.57613000000003,199.0,8545.0723,41.179,11.0,3891.9843000000005,46.2168,0.0,0.0,0.0,0.0,0.0,0.0,194.0,26074.339799999998,80.7539,64.0,100392.598,388.81333,17.0,41342.108,72.4047
371211,莱芜市,243.0,130801.6802,365.48993,56.0,114562.0,269.62573,172.0,14048.1496,58.3921,15.0,2191.5306,37.4721,0.0,0.0,0.0,0.0,0.0,0.0,162.0,10516.8352,21.390430000000002,63.0,104815.18100000001,275.2703,18.0,15469.664,68.8292
371212,莱芜市,329.0,141991.5887,511.381289,89.0,122280.0,385.25013,211.0,11218.742699999999,55.379849,29.0,8492.846000000001,70.75130999999999,0.0,0.0,0.0,0.0,0.0,0.0,230.0,33228.7637,69.783211,88.0,97526.3253,398.80865800000004,11.0,11236.4997,42.78942
371213,莱芜市,612.0,260925.77339999998,1183.1562629999999,157.0,233649.72999999998,826.55601,419.0,19530.6597,66.950806,36.0,7745.383699999999,289.64944699999995,0.0,0.0,0.0,0.0,0.0,0.0,419.0,31171.456299999998,80.40354500000001,171.0,148584.1569,709.259107,22.0,81170.16020000001,393.493611
371214,莱芜市,300.0,138133.07319999998,316.637258,78.0,121250.9898,247.05061999999998,202.0,15339.586599999999,42.276583,20.0,1542.4968,27.310055000000006,0.0,0.0,0.0,0.0,0.0,0.0,205.0,9998.2942,30.651998,87.0,81336.34000000001,252.21024999999997,8.0,46798.439,33.775009999999995
371215,莱芜市,196.0,185630.4043,371.19950700000004,72.0,161145.0,230.53697,97.0,15827.0523,44.185278,27.0,8658.352,96.47725899999999,0.0,0.0,0.0,0.0,0.0,0.0,112.0,33298.4859,53.190927,79.0,127511.9184,292.68629,5.0,24820.0,25.322290000000002
371216,莱芜市,128.0,147329.52419999999,282.81386699999996,43.0,130550.0,176.29495,59.0,6148.900100000001,16.260277000000002,26.0,10630.624099999999,90.25864,0.0,0.0,0.0,0.0,0.0,0.0,71.0,66272.0443,79.04825699999999,50.0,48621.1305,181.10197,7.0,32436.3494,22.663639999999997
371302,临沂市,23.0,4765.11,63.4931,0.0,0.0,0.0,14.0,4334.79,47.089,9.0,430.32,16.4041,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2081.21,17.0126,12.0,2683.9,46.3477,1.0,0.0,0.1328
371303,临沂市,5.0,2134.6648999999998,62.3236,0.0,0.0,0.0,5.0,2134.6648999999998,62.3236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.5402,4.0,2134.6648999999998,48.7834,0.0,0.0,0.0
371304,临沂市,8.0,3844.46,47.0289,1.0,2400.0,9.7965,6.0,1444.46,34.2453,1.0,0.0,2.9871,0.0,0.0,0.0,0.0,0.0,0.0,1.0,269.36,6.1231,7.0,3575.1,40.9058,0.0,0.0,0.0
371305,临沂市,62.0,16152.1784,430.22689999999994,36.0,7748.1799,310.4543,26.0,8403.998500000002,119.7726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,539.6344,2.7322,61.0,15612.544,427.4947,0.0,0.0,0.0
371306,临沂市,54.0,4140.258699999999,448.2572,32.0,0.0,289.7388,22.0,4140.2587,158.5184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1616.1803,9.0397,51.0,2524.0784,439.21750000000003,0.0,0.0,0.0
371307,临沂市,152.0,64725.7249,983.2977999999999,120.0,55415.870599999995,753.9652,20.0,9199.9882,176.47389999999996,12.0,109.8661,52.8587,0.0,0.0,0.0,0.0,0.0,0.0,11.0,19402.158499999998,51.8663,126.0,20288.9903,876.3938999999999,15.0,25034.576099999995,55.0376
371308,临沂市,203.0,223268.43310000002,1055.5202,148.0,217517.9451,829.7162999999999,19.0,4674.543199999999,62.18449999999999,36.0,1075.9448,163.61939999999998,0.0,0.0,0.0,0.0,0.0,0.0,38.0,41038.3358,164.11849999999995,128.0,98916.3777,722.9158,37.0,83313.7196,168.48590000000002
371309,临沂市,268.0,546256.2313999999,1084.12215,215.0,511221.1315,835.7997499999999,14.0,8084.570699999999,39.42960000000001,39.0,26950.5292,208.8928,0.0,0.0,0.0,0.0,0.0,0.0,64.0,175552.6015,148.6593,157.0,274017.22010000004,681.1604,47.0,96686.4098,254.30245000000005
371310,临沂市,437.0,908564.3192,1697.353151,315.0,840641.1114999999,1401.772851,17.0,6818.637500000001,18.3106,105.0,61104.5702,277.2697,0.0,0.0,0.0,0.0,0.0,0.0,117.0,383573.40959999996,419.52497,198.0,299781.84260000003,818.321881,122.0,225209.067,459.50630000000007
371311,临沂市,377.0,869594.2645,1232.5449,266.0,838138.5952,1006.05344,12.0,2158.5232,7.972700000000001,99.0,29297.146099999998,218.51876,0.0,0.0,0.0,0.0,0.0,0.0,91.0,299721.1693,242.00471000000002,214.0,311498.96669999993,643.48309,72.0,258374.1285,347.0571
371312,临沂市,266.0,822019.5226,1291.89453,240.0,801822.5205,1085.08383,6.0,2642.5834999999997,6.8061,20.0,17554.4186,200.00459999999998,0.0,0.0,0.0,0.0,0.0,0.0,47.0,195525.9435,160.19633000000002,197.0,417957.3136,991.8696999999999,22.0,208536.2655,139.8285
371313,临沂市,586.0,1369297.3874,2362.393688,409.0,1277253.3777,1612.819509,13.0,53116.63620000001,149.46898099999999,164.0,38927.3735,600.105198,0.0,0.0,0.0,0.0,0.0,0.0,83.0,449207.32729999995,507.61993800000005,475.0,644228.2601000001,1697.614448,28.0,275861.8,157.159302
371314,临沂市,371.0,1433986.9819,1795.816989,214.0,1391324.4207000001,1140.01986,9.0,24039.5879,16.752229,148.0,18622.9733,639.0448999999999,0.0,0.0,0.0,0.0,0.0,0.0,49.0,343959.59219999996,193.362189,298.0,769678.3896999999,1417.0726,24.0,320349.0,185.3822
371315,临沂市,141.0,388530.8905,497.2031,90.0,375490.573,407.068,5.0,1512.1213,5.060900000000001,46.0,11528.196199999997,85.0742,0.0,0.0,0.0,0.0,0.0,0.0,31.0,245328.48849999998,105.4423,107.0,124999.0588,372.418,3.0,18203.3432,19.3428
371316,临沂市,276.0,723848.2808000001,793.349651,214.0,706277.03,676.808877,5.0,371.8098,3.756874,57.0,17199.441,112.78389999999999,0.0,0.0,0.0,0.0,0.0,0.0,45.0,317290.45399999997,118.06690099999999,222.0,295078.7668,612.62825,9.0,111479.06,62.6545
371405,德州市,6.0,226.14999999999998,5.6494,0.0,0.0,0.0,4.0,226.14999999999998,3.05,2.0,0.0,2.5994,0.0,0.0,0.0,0.0,0.0,0.0,6.0,226.14999999999998,5.6494,0.0,0.0,0.0,0.0,0.0,0.0
371406,德州市,4.0,296.3069,7.9041999999999994,0.0,0.0,0.0,3.0,296.3069,5.6042,1.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,4.0,296.3069,7.9041999999999994,0.0,0.0,0.0,0.0,0.0,0.0
371407,德州市,77.0,57491.5083,217.84720000000002,20.0,28080.9702,77.1176,51.0,29410.538099999998,136.9257,6.0,0.0,3.8039000000000005,0.0,0.0,0.0,0.0,0.0,0.0,42.0,3788.2836999999995,36.7329,24.0,28908.22,125.67490000000001,11.0,24795.0046,55.4394
371408,德州市,78.0,106433.6571,291.67429999999996,43.0,99542.37,228.7427,27.0,6189.9456,26.093899999999998,8.0,701.3415,36.8377,0.0,0.0,0.0,0.0,0.0,0.0,47.0,30118.3171,133.75050000000002,15.0,17284.339999999997,90.491,16.0,59031.0,67.4328
371409,德州市,80.0,81535.92629999999,367.6356,44.0,70428.52500000001,272.84670000000006,29.0,11107.401300000003,51.3177,7.0,0.0,43.471199999999996,0.0,0.0,0.0,0.0,0.0,0.0,47.0,43021.5589,204.13289999999998,21.0,20684.1374,99.14150000000001,12.0,17830.23,64.36120000000001
371410,德州市,71.0,172402.8181,271.843291,49.0,159589.385,208.158091,16.0,12813.4331,56.323899999999995,6.0,0.0,7.3613,0.0,0.0,0.0,0.0,0.0,0.0,41.0,105767.82840000001,163.6767,15.0,28389.0,62.520191000000004,15.0,38245.989700000006,45.64639999999999
371411,德州市,77.0,302070.4071999999,362.77419,50.0,294439.23,299.24539000000004,20.0,7156.077800000001,54.002900000000004,7.0,475.0994,9.525900000000002,0.0,0.0,0.0,0.0,0.0,0.0,39.0,92407.7943,128.99859999999998,27.0,105584.79109999999,187.89289,11.0,104077.8218,45.8827
371412,德州市,56.0,158811.081,261.35751600000003,31.0,154799.2105,171.45551000000003,12.0,4011.8705,19.117408,13.0,0.0,70.78459799999999,0.0,0.0,0.0,0.0,0.0,0.0,31.0,134713.37050000002,97.29600399999998,24.0,24097.7105,129.860012,1.0,0.0,34.2015
371413,德州市,80.0,315074.2168,437.916026,41.0,314889.0067,257.088264,2.0,185.2101,1.724289,37.0,0.0,179.103473,0.0,0.0,0.0,0.0,0.0,0.0,16.0,155157.2101,72.84878499999999,62.0,108521.0067,335.944144,2.0,51396.0,29.123097
371414,德州市,62.0,302682.6528,334.79491699999994,40.0,300840.6345,190.609377,7.0,1842.0183,7.46188,15.0,0.0,136.72366,0.0,0.0,0.0,0.0,0.0,0.0,23.0,146164.4207,52.404877,38.0,135428.2321,274.98984,1.0,21090.0,7.4002
371415,德州市,121.0,93868.54060000001,812.2417409999999,36.0,93699.12000000001,177.832765,3.0,169.4206,1.112186,82.0,0.0,633.2967899999999,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19694.1706,18.357751,104.0,74174.37,793.88399,0.0,0.0,0.0
371416,德州市,94.0,102295.7492,373.78508,57.0,96071.6,226.041919,6.0,6224.1492,13.883465000000001,31.0,0.0,133.859696,0.0,0.0,0.0,0.0,0.0,0.0,22.0,49676.6092,67.447045,66.0,52002.8,274.978235,6.0,616.34,31.3598
371506,聊城市,26.0,21393.0896,96.85810000000002,6.0,3829.913499999999,15.235,20.0,17563.176099999997,81.62310000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,387.27,0.8606,25.0,21005.8196,95.9975,0.0,0.0,0.0
371507,聊城市,74.0,137406.6417,246.4294,54.0,124218.0697,192.9182,18.0,13050.572000000002,52.96200000000001,2.0,138.0,0.5492,0.0,0.0,0.0,0.0,0.0,0.0,31.0,81919.13380000001,72.0271,41.0,48306.998400000004,158.9781,2.0,7180.5095,15.4242
371508,聊城市,100.0,90676.816,368.0187,58.0,71219.20509999999,263.0444,37.0,18369.581299999998,88.58060000000003,5.0,1088.0295999999998,16.3937,0.0,0.0,0.0,0.0,0.0,0.0,49.0,37182.8765,154.89409999999998,49.0,40693.9418,183.3931,2.0,12799.9977,29.731499999999997
371509,聊城市,62.0,79592.7846,174.5482,46.0,75690.33469999999,158.81660000000002,5.0,2178.4976,6.7071,11.0,1723.9523,9.024500000000002,0.0,0.0,0.0,0.0,0.0,0.0,28.0,34078.4247,53.5887,13.0,12402.76,37.5483,21.0,33111.5999,83.4112
371510,聊城市,89.0,234228.0784,400.95148,80.0,224689.6204,386.12898,3.0,2205.4262,2.2417000000000002,6.0,7333.031800000001,12.5808,0.0,0.0,0.0,0.0,0.0,0.0,34.0,84404.2666,114.14138,49.0,141877.7,273.6079,6.0,7946.111800000001,13.2022
371511,聊城市,81.0,150930.7984,311.6123,71.0,127633.7,264.67959999999994,3.0,9642.1004,5.727399999999999,7.0,13654.998,41.2053,0.0,0.0,0.0,0.0,0.0,0.0,16.0,27112.993000000002,21.687,60.0,119290.7745,273.0546,5.0,4527.0309,16.8707
371512,聊城市,120.0,323265.73730000004,506.069519,101.0,313735.6,467.828319,10.0,4174.0445,14.4161,9.0,5356.0928,23.8251,0.0,0.0,0.0,0.0,0.0,0.0,23.0,58124.6473,54.62878,88.0,192003.1164,384.273012,9.0,73137.9736,67.167727
371513,聊城市,102.0,388435.06190000003,738.4919,85.0,361981.44,388.17040000000003,4.0,3138.5197,9.8482,13.0,23315.1022,340.47330000000005,0.0,0.0,0.0,0.0,0.0,0.0,18.0,150281.6746,76.1616,79.0,210287.3873,634.2376,5.0,27866.0,28.0927
371514,聊城市,76.0,239917.40520000004,529.6678,58.0,202203.0,251.55069999999998,9.0,14533.0376,10.369,9.0,23181.367599999998,267.7481,0.0,0.0,0.0,0.0,0.0,0.0,15.0,21728.0376,17.523500000000002,52.0,178405.51340000003,233.3542,9.0,39783.8542,278.7901
371515,聊城市,75.0,245521.976,345.9902,71.0,245173.0,280.2479000000001,0.0,0.0,0.0,4.0,348.976,65.7423,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8803.0,24.278599999999997,68.0,236718.976,259.065,1.0,0.0,62.6466
371516,聊城市,87.0,300592.8262,268.12636000000003,82.0,292750.0,255.69786,2.0,1038.3374,4.833,3.0,6804.488799999999,7.5954999999999995,0.0,0.0,0.0,0.0,0.0,0.0,30.0,44372.337400000004,24.5811,53.0,231566.4888,233.53316,4.0,24654.0,10.0121
371604,滨州市,46.0,49355.76700000001,222.18959999999998,20.0,31262.785,86.72050000000002,19.0,18092.982000000004,111.813,6.0,0.0,21.157300000000003,1.0,0.0,2.4988,0.0,0.0,0.0,13.0,8513.799900000002,37.58410000000001,33.0,40841.9671,184.6055,0.0,0.0,0.0
371605,滨州市,6.0,5765.3809,14.962000000000002,2.0,4247.1012,7.6685,4.0,1518.2796999999998,7.2935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,570.2217,3.0468,3.0,5195.1592,11.915199999999999,0.0,0.0,0.0
371606,滨州市,20.0,0.0,163.6481,1.0,0.0,5.7095,19.0,0.0,157.9386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.3744,18.0,0.0,155.27370000000002,0.0,0.0,0.0
371607,滨州市,66.0,28478.4453,240.4435,34.0,23379.61,111.97220000000002,26.0,5098.835300000001,102.4194,6.0,0.0,26.0519,0.0,0.0,0.0,0.0,0.0,0.0,10.0,106.03450000000001,12.9712,43.0,4684.63,147.12969999999999,13.0,23687.7808,80.34259999999999
371608,滨州市,92.0,50920.63,307.4624,77.0,50849.9,280.96930000000003,3.0,70.73,4.2631,12.0,0.0,22.23,0.0,0.0,0.0,0.0,0.0,0.0,14.0,70.73,42.494200000000006,65.0,24473.0,200.0932,13.0,26376.9,64.875
371609,滨州市,54.0,99931.9661,421.7584999999999,37.0,98381.615,169.8159,1.0,212.7,5.0044,16.0,1337.6511,246.9382,0.0,0.0,0.0,0.0,0.0,0.0,4.0,550.0,156.1969,17.0,47950.0405,113.60140000000001,33.0,51431.925599999995,151.96020000000001
371610,滨州市,93.0,280836.2132,490.0393000000001,86.0,278789.31070000003,441.8312,0.0,0.0,0.0,7.0,2046.9025,48.2081,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10562.858,21.1969,49.0,172656.0,343.24050000000005,36.0,97617.3552,125.6019
371611,滨州市,129.0,284335.2272,386.7997,102.0,278310.0,301.62170000000003,0.0,0.0,0.0,27.0,6025.227199999999,85.17800000000001,0.0,0.0,0.0,0.0,0.0,0.0,30.0,72544.8916,78.355,67.0,108668.238,195.2004,32.0,103122.09760000001,113.24429999999998
371612,滨州市,141.0,254051.6457,381.23879999999997,114.0,239283.68,309.3151999999999,0.0,0.0,0.0,27.0,14767.965700000002,71.92360000000001,0.0,0.0,0.0,0.0,0.0,0.0,31.0,31513.513700000003,45.8222,92.0,153718.886,263.1289,18.0,68819.246,72.2877
371613,滨州市,104.0,136082.766,243.2691,87.0,131505.0,165.9911,0.0,0.0,0.0,17.0,4577.766,77.278,0.0,0.0,0.0,0.0,0.0,0.0,13.0,9442.675000000001,62.1616,84.0,108160.091,160.5283,7.0,18480.0,20.579199999999997
371614,滨州市,133.0,197860.4773,313.903,115.0,178515.428,242.0375,4.0,7077.0,10.540999999999999,14.0,12268.0493,61.3245,0.0,0.0,0.0,0.0,0.0,0.0,18.0,33890.890499999994,26.319,111.0,158593.5868,280.9804,4.0,5376.0,6.6036
371615,滨州市,198.0,276214.1165,380.29537799999997,164.0,223189.53999999998,270.8532,10.0,35481.507,29.888588000000002,24.0,17543.0695,79.55359000000001,0.0,0.0,0.0,0.0,0.0,0.0,39.0,81229.01560000001,68.71587799999998,151.0,182403.93660000002,288.2518,8.0,12581.1643,23.3277
371616,滨州市,178.0,254346.463,490.311876,92.0,223994.3198,378.5820000000001,55.0,16430.732200000002,52.17987600000001,31.0,13921.410999999998,59.550000000000004,0.0,0.0,0.0,0.0,0.0,0.0,70.0,109871.093,97.81847599999999,96.0,124035.2885,273.6307,12.0,20440.081499999997,118.8627
371705,菏泽市,5.0,1347.6354999999999,24.252200000000002,4.0,1347.6354999999999,16.959600000000002,1.0,0.0,7.2926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1347.6354999999999,13.918800000000001,2.0,0.0,10.333400000000001,0.0,0.0,0.0
371706,菏泽市,1.0,194.5,16.2087,1.0,194.5,16.2087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,194.5,16.2087,0.0,0.0,0.0,0.0,0.0,0.0
371707,菏泽市,222.0,123032.4296,858.7034999999998,31.0,48578.17869999999,240.7806,189.0,74454.2509,613.0783,2.0,0.0,4.8446,0.0,0.0,0.0,0.0,0.0,0.0,30.0,22314.3931,201.1859,192.0,100718.03649999999,657.5176,0.0,0.0,0.0
371708,菏泽市,100.0,1340445.7797,598.2554,100.0,1340445.7797,598.2554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1286706.9392000001,347.4903,43.0,43948.840500000006,204.15779999999998,7.0,9790.0,46.6073
371709,菏泽市,61.0,92667.2879,384.8915,48.0,89519.78760000001,347.9271,9.0,3147.5003,15.6419,4.0,0.0,21.322499999999998,0.0,0.0,0.0,0.0,0.0,0.0,23.0,30481.910000000003,101.39370000000001,27.0,39395.37790000001,157.7589,11.0,22790.0,125.7389
371710,菏泽市,96.0,258990.24680000002,736.610117,77.0,246279.5659,634.684617,8.0,1360.4445,7.677,11.0,11350.2364,94.2485,0.0,0.0,0.0,0.0,0.0,0.0,36.0,89806.8812,201.740517,47.0,146790.6664,423.9585000000001,13.0,22392.699200000003,110.91110000000002
371711,菏泽市,90.0,224854.9871,585.3619,77.0,220198.663,540.7384000000001,0.0,0.0,0.0,13.0,4656.324100000001,44.6235,0.0,0.0,0.0,0.0,0.0,0.0,19.0,74701.348,92.1632,63.0,131890.3683,443.6759,8.0,18263.2708,49.522800000000004
371712,菏泽市,39.0,113945.08559999999,255.35123,36.0,113610.82010000001,251.03533000000002,1.0,334.2655,3.131,2.0,0.0,1.1848999999999998,0.0,0.0,0.0,0.0,0.0,0.0,8.0,32928.503500000006,28.37278,31.0,81016.5821,226.97844999999998,0.0,0.0,0.0
371713,菏泽市,74.0,313664.16860000003,394.337627,66.0,313158.1708,383.30562699999996,2.0,424.90500000000003,4.1307,6.0,81.0928,6.9013,0.0,0.0,0.0,0.0,0.0,0.0,9.0,51114.8833,30.11921,64.0,229170.1298,353.77110700000003,1.0,33379.1555,10.44731
371714,菏泽市,100.0,560398.2742,408.26134,92.0,560279.0384,368.25023999999996,1.0,119.2358,1.1101,7.0,0.0,38.901,0.0,0.0,0.0,0.0,0.0,0.0,10.0,274773.7465,57.535250000000005,90.0,285624.5277,350.72608999999994,0.0,0.0,0.0
371715,菏泽市,75.0,168130.9225,362.67166999999995,49.0,160552.9225,270.78846999999996,7.0,7578.0,30.129399999999997,19.0,0.0,61.7538,0.0,0.0,0.0,0.0,0.0,0.0,3.0,25260.57,21.466559999999998,72.0,142870.3525,341.20511,0.0,0.0,0.0
371716,菏泽市,80.0,360556.3102,334.360961,75.0,360556.3102,285.491061,0.0,0.0,0.0,5.0,0.0,48.8699,0.0,0.0,0.0,0.0,0.0,0.0,14.0,191804.7216,68.595561,64.0,98822.94099999999,244.34834,2.0,69928.6476,21.41706
410100,郑州市,3.0,299.5475,4.2793,0.0,0.0,0.0,3.0,299.5475,4.2793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,299.5475,4.2793,0.0,0.0,0.0,0.0,0.0,0.0
410101,郑州市,60.0,4492.775299999999,55.7441,0.0,0.0,0.0,60.0,4492.775299999999,55.7441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,4492.775299999999,55.7441,0.0,0.0,0.0,0.0,0.0,0.0
410102,郑州市,120.0,53000.9519,332.09799999999996,2.0,894.1928,0.7282,89.0,51110.4235,223.81310000000002,29.0,996.3356,107.55669999999999,0.0,0.0,0.0,0.0,0.0,0.0,120.0,53000.9519,332.09799999999996,0.0,0.0,0.0,0.0,0.0,0.0
410103,郑州市,127.0,18827537.398300003,308.71639999999996,0.0,0.0,0.0,68.0,18825307.198299997,150.179,59.0,2230.2,158.5374,0.0,0.0,0.0,0.0,0.0,0.0,108.0,18823976.929900005,208.6136,19.0,3560.4684000000007,100.1028,0.0,0.0,0.0
410104,郑州市,244.0,148618.7384,1358.8616000000002,19.0,54247.0,146.28320000000002,177.0,94371.7384,521.6913000000001,48.0,0.0,690.8871,0.0,0.0,0.0,0.0,0.0,0.0,117.0,49020.350900000005,773.0979000000001,125.0,51954.876299999996,518.7090000000001,2.0,47643.5112,67.0547
410105,郑州市,102.0,181577.0992,387.5016,54.0,156959.5,299.26950000000005,35.0,23764.2592,65.8778,13.0,853.34,22.354300000000002,0.0,0.0,0.0,0.0,0.0,0.0,45.0,24617.5992,85.2704,57.0,156959.5,302.2312,0.0,0.0,0.0
410106,郑州市,161.0,228256.7093,561.6333,20.0,142827.15,254.87969999999996,114.0,83440.6393,231.6995,27.0,1988.92,75.05409999999999,0.0,0.0,0.0,0.0,0.0,0.0,86.0,58782.073500000006,139.50420000000005,75.0,169474.6358,422.12910000000005,0.0,0.0,0.0
410107,郑州市,315.0,1183107.1261,1324.0121,68.0,953001.7116,563.6723999999999,232.0,227636.4817,579.1096,13.0,2298.7327999999998,159.7438,2.0,170.2,21.4863,0.0,0.0,0.0,141.0,129833.4418,219.23149999999998,152.0,1000221.5114,938.8130000000001,22.0,53052.172900000005,165.9676
410108,郑州市,216.0,948990.8118,700.075409,77.0,849652.8577999999,513.695709,105.0,98768.254,91.7147,32.0,0.0,93.09219999999999,2.0,569.7,1.5728,0.0,0.0,0.0,124.0,301848.50529999996,161.868739,64.0,628151.4656,477.92797,28.0,18990.8409,60.2787
410109,郑州市,201.0,977457.7293,1097.711096,106.0,862328.09,502.3382860000001,47.0,66262.23749999999,97.7438,48.0,48867.4018,497.62901,0.0,0.0,0.0,0.0,0.0,0.0,58.0,666946.4854,275.86963000000003,99.0,259967.8421,501.6366460000001,44.0,50543.4018,320.20482
